problem,problem_type
Tôi nắm 52 cây thước. Tôi tìm được 64 cây thước nữa. Hỏi Tôi có bao nhiêu cây thước?,increase
Hiếu có 37 quả táo. Hiếu bỏ đi 5 quả táo. Hỏi Hiếu còn bao nhiêu quả táo?,decrease
Mẹ cầm 71 cây gậy. Hiếu cầm 87 cây gậy. Hỏi Mẹ và Hiếu có cùng nhau bao nhiêu cây gậy?,combine
Hiếu cầm 93 quả cam. Thầy cầm 83 quả cam. Hiếu ném 22 quả cam cho Thầy. Hỏi mỗi người có bao nhiêu quả cam?,change_out
Con có 37 cây viết. Con nhận thêm 58 cây viết nữa. Hỏi Con có bao nhiêu cây viết?,increase
Con cầm 37 viên bi. Tuấn cầm 85 viên bi. Con đưa 8 viên bi cho Tuấn. Hỏi mỗi người có bao nhiêu viên bi?,change_out
Chị giữ 77 dây tai nghe. Chị ăn mất 66 dây tai nghe. Hỏi Chị còn bao nhiêu dây tai nghe?,decrease
Lan nắm 30 cái kẹo. Phụng nắm 63 cái kẹo. Lan hiến 28 cái kẹo cho Phụng. Hỏi mỗi người có bao nhiêu cái kẹo?,change_out
Xuân nắm 56 cái quần trắng. Bố nắm 39 cái quần trắng. Xuân hiến 3 cái quần trắng cho Bố. Hỏi mỗi người có bao nhiêu cái quần trắng?,change_out
Long cầm 23 cuốn sách hay. Long có thêm 19 cuốn sách hay nữa. Hỏi Long có bao nhiêu cuốn sách hay?,increase
An nắm 67 quả chuối. An tìm được 68 quả chuối nữa. Hỏi An có bao nhiêu quả chuối?,increase
Thầy nắm 99 hộp bút vàng. Mẹ nắm 98 hộp bút vàng. Thầy phân phát 69 hộp bút vàng cho Mẹ. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_out
Chị nắm 19 cây gậy. Chị nhận thêm 83 cây gậy nữa. Hỏi Chị có bao nhiêu cây gậy?,increase
Bố giữ 60 cây viết. Bố bỏ đi 6 cây viết. Hỏi Bố còn bao nhiêu cây viết?,decrease
Quân cầm 73 hộp kẹo. Quân gửi đi 41 hộp kẹo. Hỏi Quân còn bao nhiêu hộp kẹo?,decrease
Thầy có 58 quả mận. Thầy tìm được 43 quả mận nữa. Hỏi Thầy có bao nhiêu quả mận?,increase
Mẹ cầm 16 cái xe đỏ. Thầy cầm 17 cái xe đỏ. Mẹ nhận 13 cái xe đỏ từ Thầy. Hỏi mỗi người có bao nhiêu cái xe đỏ?,change_in
Hiếu sở hữu 51 trái bóng. Quân sở hữu 3 trái bóng. Hiếu lấy 73 trái bóng từ Quân. Hỏi mỗi người có bao nhiêu trái bóng?,change_in
Quân cầm 94 cái khẩu trang. Quân tìm thấy 65 cái khẩu trang nữa. Hỏi Quân có bao nhiêu cái khẩu trang?,increase
Bạn cầm 80 hộp bút vàng. Long cầm 90 hộp bút vàng. Bạn mua 45 hộp bút vàng từ Long. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_in
An có 83 dây tai nghe. Trung có 79 dây tai nghe. Hỏi An và Trung có cùng nhau bao nhiêu dây tai nghe?,combine
Vũ có 13 quả mận. Tôi có 65 quả mận. Hỏi Vũ và Tôi có tổng cộng bao nhiêu quả mận?,combine
Nga có 8 cái kẹo. Mẹ có 4 cái kẹo. Nga nhận 16 cái kẹo từ Mẹ. Hỏi mỗi người có bao nhiêu cái kẹo?,change_in
Chị nắm 33 dây tai nghe. Chị ăn mất 27 dây tai nghe. Hỏi Chị còn bao nhiêu dây tai nghe?,decrease
Nga cầm 43 cái xe đỏ. Tuấn cầm 72 cái xe đỏ. Nga lấy 57 cái xe đỏ từ Tuấn. Hỏi mỗi người có bao nhiêu cái xe đỏ?,change_in
Hà có 85 quả bóng xanh. Hà tìm thấy 83 quả bóng xanh nữa. Hỏi Hà có bao nhiêu quả bóng xanh?,increase
Tôi có 5 chiếc khăn phiêu. Tôi đặt xuống 4 chiếc khăn phiêu. Hỏi Tôi còn bao nhiêu chiếc khăn phiêu?,decrease
Hiếu sở hữu 30 dây tai nghe. Chị sở hữu 73 dây tai nghe. Hiếu nhận 48 dây tai nghe từ Chị. Hỏi mỗi người có bao nhiêu dây tai nghe?,change_in
Vũ có 33 quả chuối. Con có 21 quả chuối. Hỏi Vũ và Con có cùng nhau bao nhiêu quả chuối?,combine
Long cầm 78 hộp bút vàng. Long mua thêm 50 hộp bút vàng nữa. Hỏi Long có bao nhiêu hộp bút vàng?,increase
Chị nắm 83 cuốn sách hay. Hiếu nắm 18 cuốn sách hay. Hỏi Chị và Hiếu có tổng cộng bao nhiêu cuốn sách hay?,combine
Thầy cầm 88 cái khẩu trang. Thầy mua thêm 32 cái khẩu trang nữa. Hỏi Thầy có bao nhiêu cái khẩu trang?,increase
Lan cầm 37 cái gối ôm. Thầy cầm 20 cái gối ôm. Lan gửi 18 cái gối ôm cho Thầy. Hỏi mỗi người có bao nhiêu cái gối ôm?,change_out
Long giữ 40 cây thước. An giữ 23 cây thước. Long cầm 39 cây thước từ An. Hỏi mỗi người có bao nhiêu cây thước?,change_in
Xuân giữ 18 quả mận. Xuân tìm thấy 52 quả mận nữa. Hỏi Xuân có bao nhiêu quả mận?,increase
Mẹ cầm 55 quả táo. Mẹ bán đi 48 quả táo. Hỏi Mẹ còn bao nhiêu quả táo?,decrease
Hà nắm 70 quả táo. Mẹ nắm 35 quả táo. Hà nhận 13 quả táo từ Mẹ. Hỏi mỗi người có bao nhiêu quả táo?,change_in
Tôi sở hữu 61 quả lê. Vy sở hữu 44 quả lê. Hỏi Tôi và Vy có tổng cộng bao nhiêu quả lê?,combine
Chị cầm 15 cái bánh. Bạn cầm 10 cái bánh. Chị nhận 69 cái bánh từ Bạn. Hỏi mỗi người có bao nhiêu cái bánh?,change_in
Tôi sở hữu 95 quả lê. Tôi sử dụng 39 quả lê. Hỏi Tôi còn bao nhiêu quả lê?,decrease
Tôi giữ 92 chiếc khăn phiêu. Tôi bán đi 36 chiếc khăn phiêu. Hỏi Tôi còn bao nhiêu chiếc khăn phiêu?,decrease
Tuấn có 3 cái kẹo. Chị có 25 cái kẹo. Tuấn mua 31 cái kẹo từ Chị. Hỏi mỗi người có bao nhiêu cái kẹo?,change_in
Tôi sở hữu 36 cái quần trắng. Nga sở hữu 5 cái quần trắng. Hỏi Tôi và Nga có tổng cộng bao nhiêu cái quần trắng?,combine
Trung cầm 48 trái bóng. Vy cầm 76 trái bóng. Trung hiến 44 trái bóng cho Vy. Hỏi mỗi người có bao nhiêu trái bóng?,change_out
Tôi cầm 92 cái lắc tay. Tôi tìm được 36 cái lắc tay nữa. Hỏi Tôi có bao nhiêu cái lắc tay?,increase
Phụng cầm 87 cái bàn phím. Quân cầm 50 cái bàn phím. Phụng tặng 17 cái bàn phím cho Quân. Hỏi mỗi người có bao nhiêu cái bàn phím?,change_out
Bố cầm 62 quyển truyện. Bố có thêm 24 quyển truyện nữa. Hỏi Bố có bao nhiêu quyển truyện?,increase
Vũ cầm 44 cây thước. Vũ bỏ đi 36 cây thước. Hỏi Vũ còn bao nhiêu cây thước?,decrease
Hiếu sở hữu 43 cái gối ôm. Hiếu mua thêm 74 cái gối ôm nữa. Hỏi Hiếu có bao nhiêu cái gối ôm?,increase
Bố cầm 84 viên bi. Phụng cầm 90 viên bi. Bố nhận 50 viên bi từ Phụng. Hỏi mỗi người có bao nhiêu viên bi?,change_in
Vũ sở hữu 24 cây viết. Vũ tìm được 66 cây viết nữa. Hỏi Vũ có bao nhiêu cây viết?,increase
Con cầm 41 quyển truyện. Trung cầm 23 quyển truyện. Con bán 6 quyển truyện cho Trung. Hỏi mỗi người có bao nhiêu quyển truyện?,change_out
An cầm 20 quả táo. Xuân cầm 28 quả táo. An tặng 7 quả táo cho Xuân. Hỏi mỗi người có bao nhiêu quả táo?,change_out
Lan nắm 25 cây gậy. Lan có thêm 99 cây gậy nữa. Hỏi Lan có bao nhiêu cây gậy?,increase
An nắm 10 cái gối ôm. An nhận thêm 73 cái gối ôm nữa. Hỏi An có bao nhiêu cái gối ôm?,increase
Nga có 7 quả táo. Nga mua thêm 82 quả táo nữa. Hỏi Nga có bao nhiêu quả táo?,increase
Con sở hữu 44 viên bi. Con tìm thấy 81 viên bi nữa. Hỏi Con có bao nhiêu viên bi?,increase
Bố cầm 11 cái xe đỏ. Long cầm 49 cái xe đỏ. Bố phân phát 8 cái xe đỏ cho Long. Hỏi mỗi người có bao nhiêu cái xe đỏ?,change_out
Thầy nắm 34 quyển sách. Lan nắm 69 quyển sách. Thầy ném 20 quyển sách cho Lan. Hỏi mỗi người có bao nhiêu quyển sách?,change_out
Con sở hữu 95 cái bàn phím. Anh sở hữu 8 cái bàn phím. Hỏi Con và Anh có tổng cộng bao nhiêu cái bàn phím?,combine
Vy sở hữu 16 quả bóng xanh. Xuân sở hữu 63 quả bóng xanh. Hỏi Vy và Xuân có tổng cộng bao nhiêu quả bóng xanh?,combine
Quân cầm 46 trái bóng. Quân sử dụng 24 trái bóng. Hỏi Quân còn bao nhiêu trái bóng?,decrease
Tuấn giữ 32 quyển sách. Hà giữ 31 quyển sách. Hỏi Tuấn và Hà có tất cả bao nhiêu quyển sách?,combine
Hiếu có 24 quyển sách. Hiếu ăn mất 24 quyển sách. Hỏi Hiếu còn bao nhiêu quyển sách?,decrease
Hà cầm 97 cây thước. Mẹ cầm 56 cây thước. Hà giữ 81 cây thước từ Mẹ. Hỏi mỗi người có bao nhiêu cây thước?,change_in
Mẹ cầm 31 cuốn sách hay. Vy cầm 22 cuốn sách hay. Mẹ giữ 4 cuốn sách hay từ Vy. Hỏi mỗi người có bao nhiêu cuốn sách hay?,change_in
Nga có 3 dây tai nghe. An có 52 dây tai nghe. Nga nhận 77 dây tai nghe từ An. Hỏi mỗi người có bao nhiêu dây tai nghe?,change_in
Mẹ cầm 36 quả mận. Mẹ nhặt được 84 quả mận nữa. Hỏi Mẹ có bao nhiêu quả mận?,increase
Lan nắm 95 viên bi. Phụng nắm 47 viên bi. Hỏi Lan và Phụng có tất cả bao nhiêu viên bi?,combine
Tôi cầm 60 cái xe đỏ. Tôi ném đi 29 cái xe đỏ. Hỏi Tôi còn bao nhiêu cái xe đỏ?,decrease
Quân nắm 80 cái kẹo. Hiếu nắm 86 cái kẹo. Quân nhận 77 cái kẹo từ Hiếu. Hỏi mỗi người có bao nhiêu cái kẹo?,change_in
Lan có 30 chiếc khăn phiêu. Mẹ có 1 chiếc khăn phiêu. Hỏi Lan và Mẹ có tổng cộng bao nhiêu chiếc khăn phiêu?,combine
Trung nắm 35 cái kẹo. Anh nắm 52 cái kẹo. Trung mượn 64 cái kẹo từ Anh. Hỏi mỗi người có bao nhiêu cái kẹo?,change_in
Hà giữ 49 quả cam. Hà bỏ đi 2 quả cam. Hỏi Hà còn bao nhiêu quả cam?,decrease
Hà có 54 quyển sách. Mẹ có 6 quyển sách. Hỏi Hà và Mẹ có cùng nhau bao nhiêu quyển sách?,combine
Anh có 85 cây gậy. Anh bị mất 58 cây gậy. Hỏi Anh còn bao nhiêu cây gậy?,decrease
Mẹ sở hữu 37 cái gối ôm. Long sở hữu 86 cái gối ôm. Mẹ phân phát 20 cái gối ôm cho Long. Hỏi mỗi người có bao nhiêu cái gối ôm?,change_out
Phụng cầm 18 quả bóng xanh. Vy cầm 40 quả bóng xanh. Hỏi Phụng và Vy có tổng cộng bao nhiêu quả bóng xanh?,combine
Bố sở hữu 81 quả bóng xanh. Thầy sở hữu 45 quả bóng xanh. Bố gửi 19 quả bóng xanh cho Thầy. Hỏi mỗi người có bao nhiêu quả bóng xanh?,change_out
Anh giữ 17 cái kẹo. Anh mang thêm 86 cái kẹo nữa. Hỏi Anh có bao nhiêu cái kẹo?,increase
Tôi cầm 70 cuốn sách hay. Hà cầm 23 cuốn sách hay. Hỏi Tôi và Hà có cùng nhau bao nhiêu cuốn sách hay?,combine
Long có 56 cái lắc tay. Long sử dụng 32 cái lắc tay. Hỏi Long còn bao nhiêu cái lắc tay?,decrease
Tôi có 26 quả táo. Tôi nhặt được 73 quả táo nữa. Hỏi Tôi có bao nhiêu quả táo?,increase
Thầy sở hữu 50 hộp bút vàng. Vũ sở hữu 23 hộp bút vàng. Thầy phân phát 19 hộp bút vàng cho Vũ. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_out
Hà sở hữu 57 quả mận. Chị sở hữu 22 quả mận. Hỏi Hà và Chị có cùng nhau bao nhiêu quả mận?,combine
Lan cầm 82 dây tai nghe. Anh cầm 60 dây tai nghe. Lan tặng 22 dây tai nghe cho Anh. Hỏi mỗi người có bao nhiêu dây tai nghe?,change_out
Vy giữ 17 dây tai nghe. Hà giữ 13 dây tai nghe. Hỏi Vy và Hà có tổng cộng bao nhiêu dây tai nghe?,combine
Xuân có 73 cuốn sách hay. Xuân nhặt được 83 cuốn sách hay nữa. Hỏi Xuân có bao nhiêu cuốn sách hay?,increase
An cầm 72 quyển truyện. An bỏ ra 20 quyển truyện. Hỏi An còn bao nhiêu quyển truyện?,decrease
Vy sở hữu 52 chiếc khăn phiêu. Vũ sở hữu 41 chiếc khăn phiêu. Vy mượn 35 chiếc khăn phiêu từ Vũ. Hỏi mỗi người có bao nhiêu chiếc khăn phiêu?,change_in
Quân nắm 42 cuốn sách hay. Vũ nắm 85 cuốn sách hay. Quân đưa 37 cuốn sách hay cho Vũ. Hỏi mỗi người có bao nhiêu cuốn sách hay?,change_out
Vy cầm 76 quả táo. Long cầm 31 quả táo. Vy nhận 38 quả táo từ Long. Hỏi mỗi người có bao nhiêu quả táo?,change_in
Tôi có 51 quả táo. Chị có 80 quả táo. Tôi nhận 90 quả táo từ Chị. Hỏi mỗi người có bao nhiêu quả táo?,change_in
Quân nắm 23 quyển truyện. Tôi nắm 30 quyển truyện. Quân tặng 13 quyển truyện cho Tôi. Hỏi mỗi người có bao nhiêu quyển truyện?,change_out
Hiếu cầm 5 quả táo. Thầy cầm 87 quả táo. Hiếu nhặt 33 quả táo từ Thầy. Hỏi mỗi người có bao nhiêu quả táo?,change_in
Vy cầm 54 cái vòng. Vy ăn mất 5 cái vòng. Hỏi Vy còn bao nhiêu cái vòng?,decrease
Long sở hữu 22 hộp kẹo. An sở hữu 16 hộp kẹo. Long tặng 12 hộp kẹo cho An. Hỏi mỗi người có bao nhiêu hộp kẹo?,change_out
Chị giữ 54 cái vòng. Bạn giữ 96 cái vòng. Chị đưa 32 cái vòng cho Bạn. Hỏi mỗi người có bao nhiêu cái vòng?,change_out
Vy cầm 14 cái xe đỏ. Hà cầm 56 cái xe đỏ. Vy bán 11 cái xe đỏ cho Hà. Hỏi mỗi người có bao nhiêu cái xe đỏ?,change_out
Anh nắm 86 cái vòng. Anh mua thêm 40 cái vòng nữa. Hỏi Anh có bao nhiêu cái vòng?,increase
Thầy có 79 hộp kẹo. Thầy bị mất 40 hộp kẹo. Hỏi Thầy còn bao nhiêu hộp kẹo?,decrease
Thầy sở hữu 64 cây viết. Lan sở hữu 49 cây viết. Thầy giữ 40 cây viết từ Lan. Hỏi mỗi người có bao nhiêu cây viết?,change_in
Bố giữ 58 cái xe đỏ. Bố mang thêm 22 cái xe đỏ nữa. Hỏi Bố có bao nhiêu cái xe đỏ?,increase
Phụng sở hữu 91 quyển truyện. Phụng sử dụng 32 quyển truyện. Hỏi Phụng còn bao nhiêu quyển truyện?,decrease
Vũ cầm 84 cái lắc tay. Vũ đặt xuống 31 cái lắc tay. Hỏi Vũ còn bao nhiêu cái lắc tay?,decrease
Vy giữ 4 quả táo. Vũ giữ 46 quả táo. Vy bán 4 quả táo cho Vũ. Hỏi mỗi người có bao nhiêu quả táo?,change_out
Quân cầm 34 cái khẩu trang. Quân ném đi 19 cái khẩu trang. Hỏi Quân còn bao nhiêu cái khẩu trang?,decrease
Quân có 85 chiếc khăn phiêu. Chị có 54 chiếc khăn phiêu. Quân hiến 16 chiếc khăn phiêu cho Chị. Hỏi mỗi người có bao nhiêu chiếc khăn phiêu?,change_out
Anh cầm 68 quyển truyện. Long cầm 84 quyển truyện. Anh nhặt 8 quyển truyện từ Long. Hỏi mỗi người có bao nhiêu quyển truyện?,change_in
Phụng giữ 36 cái quần trắng. Long giữ 27 cái quần trắng. Phụng mua 45 cái quần trắng từ Long. Hỏi mỗi người có bao nhiêu cái quần trắng?,change_in
Con nắm 21 cái kẹo. Chị nắm 10 cái kẹo. Con nhận 57 cái kẹo từ Chị. Hỏi mỗi người có bao nhiêu cái kẹo?,change_in
Xuân có 70 cái quần trắng. Hà có 31 cái quần trắng. Xuân nhận 32 cái quần trắng từ Hà. Hỏi mỗi người có bao nhiêu cái quần trắng?,change_in
Hà giữ 77 cái gối ôm. Hà tìm thấy 44 cái gối ôm nữa. Hỏi Hà có bao nhiêu cái gối ôm?,increase
Xuân có 37 chiếc khăn phiêu. Thầy có 7 chiếc khăn phiêu. Hỏi Xuân và Thầy có tổng cộng bao nhiêu chiếc khăn phiêu?,combine
Thầy cầm 27 cái lắc tay. Long cầm 38 cái lắc tay. Hỏi Thầy và Long có tổng cộng bao nhiêu cái lắc tay?,combine
Vũ cầm 71 cái bàn phím. Trung cầm 46 cái bàn phím. Vũ đưa 23 cái bàn phím cho Trung. Hỏi mỗi người có bao nhiêu cái bàn phím?,change_out
Hiếu sở hữu 21 cái xe đỏ. Hiếu bị mất 10 cái xe đỏ. Hỏi Hiếu còn bao nhiêu cái xe đỏ?,decrease
Bố giữ 97 viên bi. Lan giữ 44 viên bi. Bố lấy 24 viên bi từ Lan. Hỏi mỗi người có bao nhiêu viên bi?,change_in
Lan cầm 87 quyển sách. Lan bán đi 52 quyển sách. Hỏi Lan còn bao nhiêu quyển sách?,decrease
Quân nắm 61 quyển sách. Con nắm 99 quyển sách. Quân phân phát 14 quyển sách cho Con. Hỏi mỗi người có bao nhiêu quyển sách?,change_out
Mẹ giữ 29 quả lê. Mẹ mua thêm 77 quả lê nữa. Hỏi Mẹ có bao nhiêu quả lê?,increase
Phụng cầm 30 quả táo. Mẹ cầm 29 quả táo. Hỏi Phụng và Mẹ có tổng cộng bao nhiêu quả táo?,combine
Tuấn giữ 88 quả cam. Xuân giữ 25 quả cam. Tuấn gửi 19 quả cam cho Xuân. Hỏi mỗi người có bao nhiêu quả cam?,change_out
Trung cầm 66 quả táo. An cầm 46 quả táo. Trung ném 24 quả táo cho An. Hỏi mỗi người có bao nhiêu quả táo?,change_out
Tôi có 67 quả táo. Hiếu có 46 quả táo. Tôi mua 3 quả táo từ Hiếu. Hỏi mỗi người có bao nhiêu quả táo?,change_in
Chị cầm 69 quả lê. Long cầm 44 quả lê. Chị giữ 98 quả lê từ Long. Hỏi mỗi người có bao nhiêu quả lê?,change_in
Thầy nắm 8 cái bánh. Thầy sử dụng 6 cái bánh. Hỏi Thầy còn bao nhiêu cái bánh?,decrease
Mẹ giữ 41 cái vòng. Anh giữ 80 cái vòng. Mẹ nhận 45 cái vòng từ Anh. Hỏi mỗi người có bao nhiêu cái vòng?,change_in
Hiếu nắm 78 cái vòng. Hiếu ném đi 17 cái vòng. Hỏi Hiếu còn bao nhiêu cái vòng?,decrease
Thầy cầm 30 quyển sách. Thầy bỏ ra 25 quyển sách. Hỏi Thầy còn bao nhiêu quyển sách?,decrease
Tuấn sở hữu 57 quyển sách. Tuấn bỏ ra 44 quyển sách. Hỏi Tuấn còn bao nhiêu quyển sách?,decrease
Chị giữ 18 quả táo. Chị đặt xuống 14 quả táo. Hỏi Chị còn bao nhiêu quả táo?,decrease
Quân cầm 12 quả cam. Nga cầm 60 quả cam. Quân mua 28 quả cam từ Nga. Hỏi mỗi người có bao nhiêu quả cam?,change_in
Vy sở hữu 93 cái vòng. Mẹ sở hữu 29 cái vòng. Hỏi Vy và Mẹ có cùng nhau bao nhiêu cái vòng?,combine
Vũ nắm 82 quyển truyện. Con nắm 71 quyển truyện. Vũ nhận 14 quyển truyện từ Con. Hỏi mỗi người có bao nhiêu quyển truyện?,change_in
Thầy sở hữu 78 cái xe đỏ. Thầy bỏ ra 27 cái xe đỏ. Hỏi Thầy còn bao nhiêu cái xe đỏ?,decrease
Trung cầm 57 cây thước. Trung ăn mất 28 cây thước. Hỏi Trung còn bao nhiêu cây thước?,decrease
Quân có 7 quyển sách. Tuấn có 54 quyển sách. Hỏi Quân và Tuấn có tất cả bao nhiêu quyển sách?,combine
Tôi giữ 99 cái khẩu trang. Mẹ giữ 41 cái khẩu trang. Hỏi Tôi và Mẹ có tổng cộng bao nhiêu cái khẩu trang?,combine
Long giữ 16 cái bàn phím. Long gửi đi 10 cái bàn phím. Hỏi Long còn bao nhiêu cái bàn phím?,decrease
